Regulator	Target	MoA	likelihood
100271849	57563	-0.999999999699696	0.997890496962634
100271849	2905	0.999999999401027	0.97668251812475
100271849	54540	0.999999999999361	0.998404878934393
100271849	92715	0.999999999998913	0.99638254269789
100271849	146880	0.999999999999095	0.997095530414566
100271849	9834	0.999999065890426	0.9318106461409
100271849	79778	0.999999999999821	0.99542348952472
100271849	55367	0.999999999999154	0.995321048282457
100271849	7105	-0.999999712274607	0.931233223961982
100271849	84267	-0.999993851610812	0.958492484888457
100271849	285282	-0.999999996056457	0.988969153298262
100271849	81559	0.999999999908287	0.987667993436707
100271849	5193	-0.999999947780632	0.965280983964477
100271849	100132979	0.990941488725695	0.481240840188561
100271849	51477	0.999552345009426	0.862362712874577
100271849	84640	-0.999999982493899	0.969457508088856
100271849	4583	0.641861730109944	0.333007863510993
100271849	1056	0.666218733004989	0.986513516440665
100271849	84660	0.874314286159919	0.546561546990093
100271849	23708	-0.99999808721408	0.889924083824095
100271849	84964	0.999999999996983	0.99054461277762
100271849	27430	-0.999999873037015	0.959219829187716
100271849	23233	-0.999999989928355	0.981419850143847
100271849	58493	-0.999999998056521	0.990674241273574
100271849	90850	0.999999999983833	0.986710666929902
100271849	57835	0.999999676478699	0.801729022950114
100271849	353219	0.108346407555893	0.238053891257513
100271849	619499	0.0344211224039457	0.0119675433228615
100271849	4157	0.999999999372032	0.951214701652163
100271849	115650	0.999901358725178	0.610292309157557
100271849	10256	0.140185720432581	0.933378992732263
100506164	353333	-0.0173771403476325	0.127864159767573
100506164	677813	0.0167926109185964	0.123474978081469
100506164	254783	-0.0218776493330465	0.24101250288727
100506164	403239	0.14437511910939	0.0897545568266942
100506164	692089	0.013433102423453	0.0119675433228615
100506164	114795	-0.0138058104396725	0.0708135462046853
100506164	3598	-0.0430344623284728	0.203833696872033
100506164	93556	0.0260820036687377	0.0376507001570201
100506164	283025	-0.0104613502452585	0.179497520868263
100506164	100134368	0.0207338244203447	0.123474978081469
100506164	83446	0.0183363251879666	0.0773037015757569
100506164	100170228	0.0276205716209005	0.0119675433228615
100506164	574042	0.0384064538046652	0.0245956254808099
100506164	9301	0.0114498269766794	0.0897545568266942
100506164	246721	-0.00415232964821517	0.101983554815917
100506164	388007	-0.0193045512500411	0.127864159767573
100506164	692208	-0.0139130626427034	0.197303566363854
100506164	85285	-0.0120882621094052	0.0180524112494387
100506164	1548	0.0113980853582231	0.0180524112494387
100506164	254950	0.141480968679792	0.141328196247613
100506164	119695	0.0226435977923676	0.141328196247613
100506164	50834	-0.0738211535885649	0.165713663306945
100506164	79544	-0.018012403909519	0.044075323780454
100506164	26285	0.0216329144473998	0.0897545568266942
100506164	26333	-0.0603500692938283	0.159173751295242
100506164	636	-0.00457214412941994	0.118092711635658
100506164	259215	-0.0251428742726705	0.0833326114556226
100506164	94025	-0.00665402586148926	0.0513124842750585
100506164	26800	-0.00851051581901342	0.0376507001570201
100506164	81470	-0.0432878031929135	0.0833326114556226
100506164	49860	-0.0305950571308436	0.0580283470180401
