Regulator	Target	MoA	likelihood
100129842	51133	-0.999846204449625	0.907031670963634
100129842	30832	0.999999546014261	0.958701234885748
100129842	3623	-0.998187229663766	0.973346404508615
100129842	317716	-0.54439284992351	0.790250731149406
100129842	908	-0.999119944500946	0.920891337664695
100129842	2618	-0.981429829013103	0.815786504994209
100129842	7620	0.999992326887099	0.887610791873379
100129842	55065	0.999990912454292	0.922274130831227
100129842	162963	0.999999801762816	0.857900805198627
100129842	151473	-0.996530459398555	0.95442239947485
100129842	1051	-0.999420731233355	0.857292758280533
100129842	10930	0.999819887555247	0.782657323641645
100129842	6558	0.949409394325144	0.221903856169033
100129842	1373	-0.999477985828702	0.896326679510723
100129842	7101	0.897934856299683	0.685589839801606
100129842	151254	0.999037665896718	0.797354327454812
100129842	3037	-0.0979470084699559	0.148764962115283
100129842	219931	-0.862677258921895	0.487627525386167
100129842	317772	-0.685535082994066	0.324735428559766
100129842	84527	0.999998524140511	0.956787605923319
100129842	59285	0.158828167377567	0.332775611464935
100129842	54474	0.693676209469267	0.109009326820085
100129842	54517	-0.960545800616382	0.661872995134298
100129842	9141	-0.995074957544177	0.84611805451442
100129842	23560	-0.999615984103672	0.915466853331684
100129842	27044	-0.998959725253206	0.826649609021838
100129842	869	0.402672189292185	0.0926323003182642
100129842	55273	0.971265091479248	0.528532313629872
100129842	2729	-0.999508549359804	0.882820970642038
100129842	83667	0.287130988843144	0.0754685931743634
100129842	594842	-0.180096760840064	0.67694105628174
100129842	252983	0.99745431633244	0.554374682462768
100129842	64066	0.0764058529352725	0.0666446521256215
100129842	51616	0.977857418317902	0.444028873917434
100129842	64208	-0.998854852247975	0.55684709273516
100129842	27294	0.964130318956391	0.748498060360721
100129842	23576	0.999973552274044	0.878527837322548
100129842	79603	0.810083998317217	0.681882724849236
100129842	79680	0.995140547000846	0.516114989693843
100129842	10610	0.775182640614628	0.857327009142197
100129842	1476	-0.997326981153735	0.600580557331143
100129842	400793	0.909747475711521	0.729238967870637
100129842	122618	0.999641098058068	0.793209785056907
100129842	22858	0.453900347042647	0.529949558785452
100129842	150864	0.989344098754396	0.434333182415148
100130086	4204	0.999999999987563	0.997932561602408
100130086	84548	0.999999992619464	0.986107948768179
100130086	6731	-0.999999645334937	0.995073205645314
100130086	51012	-0.999999298019867	0.990148637172287
100130086	1977	-0.999999011568252	0.995465601782752
100130086	27292	-0.999988451550482	0.969504405759862
100130086	26225	-0.999965460670361	0.966577466623125
100130086	1315	-0.999995756606633	0.983210854668327
100130086	10868	0.999999995986445	0.977139990698968
100130086	55798	-0.999993144690156	0.985419692726722
100130086	8517	0.999960818591036	0.78322339852012
100130086	55319	-0.999995450032084	0.991062317095323
100130086	7249	0.99999602358628	0.963549830883724
100130086	51754	0.999999997944496	0.989277342364469
100130086	57593	0.999999723330617	0.975930692289655
100130086	83732	-0.999992653480825	0.984818487127886
100130086	51026	-0.999986755765989	0.986036520965263
100130086	2618	-0.999995578703447	0.975870848144198
100130086	79685	0.999987889633185	0.967322992700706
